68.91-101.25,1,,1606,2709,2709,"['运动户外', '垂钓用品', '钓鱼配件']",主播自制搭配饵料  可搓可拉   粉丝专享  买一送一,13733033631,六安国承贸易有限公司,13733033631,https://haohuo.jinritemai.com/views/product/item?id=3436676588861819801
99.00,0,安美百货,1349,2707,9199,['其他'],冬天长袖百搭帅气,4007909977,广州安美商贸有限公司,4007909977,https://haohuo.jinritemai.com/views/product/item?id=3432769525714665880
49.00-99.00,0,知行商贸百货店,758,2644,4724,"['图书', '国学/古籍', '国学名家']",彩图注解 一看就懂 一学就会 ,4008013352,大连知行传媒有限公司,17319202181,https://haohuo.jinritemai.com/views/product/item?id=3408273722686190112
89.00,1,台州适度,600,2606,7809,['其他'],05#大容量防水手提包,13295866000,台州适度贸易有限公司,13295866000,https://haohuo.jinritemai.com/views/product/item?id=3431860175894650582
67.05-58.96,1,,67,2593,2593,['其他'],语文知识集锦1-4年级,13161749212,北京恒信嘉业文化传播有限公司,18610870480,https://haohuo.jinritemai.com/views/product/item?id=3436100706568931016
69.00-39.00,0,深圳市易秀迪商贸有限公司,395,2589,2613,['其他'],网红香酥脆鱼皮，低脂肪高蛋白，开罐即食，208克/桶,13714511678,深圳市易秀迪商贸有限公司,13714511678,https://haohuo.jinritemai.com/views/product/item?id=3433961263267488563
39.00,1,哲傲个护精选,643,2582,6484,"['个护清洁', '身体护理', '手足']",泊泉雅手膜,4000210606,广州哲傲贸易有限公司,4000210606,https://haohuo.jinritemai.com/views/product/item?id=3431076073788592413
59.90,1,花谷里旗舰店,2565,2565,2565,"['个护清洁', '身体护理', '沐浴']",花谷里粉色+橙色香水沐浴露 去角质去痘印 网红沐浴露 2瓶,13268103336,广州为天下溪生物科技有限公司,13902395422,https://haohuo.jinritemai.com/views/product/item?id=3437624477272387929
49.00,2,千满源书斋,643,2553,7344,"['图书', '国学/古籍', '经部']",【中医传承】皇帝八十一难经,13051209523,千满源（厦门）商贸有限公司,13051201603,https://haohuo.jinritemai.com/views/product/item?id=3424655039522843154
245.20-69.46,1,,13,2552,2552,['其他'],毛光光推荐_【三只松鼠_约浪夹心海苔大片22gx10袋】寿司紫菜,4008004900,三只松鼠股份有限公司,4008004900,https://haohuo.jinritemai.com/views/product/item?id=3436546820585723056
88.09-39.22,1,,2550,2550,2550,['其他'],【99元1大箱】农家枣园正宗新疆原产香酥大脆枣，每包160g,18510512345,徐州山水湖商贸有限公司,15373331115,https://haohuo.jinritemai.com/views/product/item?id=3429976766213689690
26.05-76.72,1,,2540,2540,2540,['其他'],茉贝丽思婚纱香水沐浴露,13725637777,舟山敷珉国际贸易有限公司,15506663025,https://haohuo.jinritemai.com/views/product/item?id=3435520360018239346
3.23-213.95,1,,2538,2538,2538,['其他'],【衣哥推荐101号】七匹狼休闲裤1D1A50402358,18046135346,厦门杰狼儿童用品有限公司,18046135346,https://haohuo.jinritemai.com/views/product/item?id=3436706587069304266
39.00,1,公主购自营集合店,0,2526,2526,['其他'],星姿妍美妆蛋不吃粉气垫粉扑两用海绵蛋干湿两用彩妆蛋两只装柔软,13396691182,浙江神首生物科技有限公司,13396691182,https://haohuo.jinritemai.com/views/product/item?id=3430930652655189787
69.00,0,牛运商贸,1038,2499,4773,"['服饰内衣', '内衣', '商务男袜']",【男士防臭运动袜】吸汗透气臭脚，买10送10~货到付款,15099952074,苍南县牛运贸易有限公司,13616625259,https://haohuo.jinritemai.com/views/product/item?id=3421635875082207315
59.90,1,大码汪汪服饰,1080,2491,4099,"['服饰内衣', '女装', '女士休闲裤']",魔术打底裤女裤外穿加肥加大码夏季新款黑色长裤小脚铅笔裤,13712122748,东莞市创越电子商务有限公司,13712122748,https://haohuo.jinritemai.com/views/product/item?id=3434300649326682691
69.00-99.00,0,姿润堂,739,2485,4993,['其他'],【抗皱电动眼霜】正品佩兰诗红纹魔力抚纹电动眼霜,18898338260,汕头市潮南区胪岗小万文具商店,18898338260,https://haohuo.jinritemai.com/views/product/item?id=3429510343485981084
79.00,0,聚惠折电子商务,876,2482,6928,['其他'],【传统手工】苏式酥皮五仁月饼 老式零食糕点 5斤分享装,15712853720,遵化聚惠折电子商务有限责任公司,15712853720,https://haohuo.jinritemai.com/views/product/item?id=3430916996781487911
69.00,1,如山母婴官方旗舰店,1909,2469,2482,['其他'],如山儿童餐具套装宝宝辅食碗吸盘碗套装注水保温碗,18768516586,宁波如山智能科技有限公司,15824298639,https://haohuo.jinritemai.com/views/product/item?id=3432608294756339011
69.90,1,名颜星选专营店,2465,2466,3901,"['个护清洁', '口腔护理', '牙膏/牙粉']",名人牙白素牙膏 清新亮白 正品,4000390225,名颜(广州)电子商务有限公司,13242323000,https://haohuo.jinritemai.com/views/product/item?id=3433529290388567327
98.00,1,童然童装店,650,2439,3485,"['母婴', '童装童鞋', '大衣/夹克']",贝壳家甄选--三合一冲锋衣加绒可拆卸外套,15957209680,湖州织里贝壳鸟服饰有限公司,15957209680,https://haohuo.jinritemai.com/views/product/item?id=3434237292242414370
49.90,1,村野发现小店,95,2439,2552,['其他'],【地理标志特产】湖南新化县白溪镇传统老手工富溪腐乳净重1000G,17763770998,湖南省村野发现电子商务有限公司,17763770998,https://haohuo.jinritemai.com/views/product/item?id=3427590668854428077
87.31-131.22,1,,51,2432,2432,['其他'],AROOM孕妇秋装针织上衣外搭背带裙减龄时尚孕妈套装,18268149927,杭州灰太狼贸易有限公司,18268149927,https://haohuo.jinritemai.com/views/product/item?id=3436683643211407745
69.00-99.00,0,喜乐丰商贸,1120,2422,3661,"['家居日用', '家纺', '枕芯']",【多功能艾草颈椎枕】艾草厂家专业打造,15670995035,焦作市喜乐丰商贸有限公司,15670995035,https://haohuo.jinritemai.com/views/product/item?id=3358564948274983871
99.00,2,腾瑞工贸,176,2412,3936,"['礼品箱包', '礼品', '电子礼品']",【专柜正品】黑科技全自动剃须刀，随身携带，持久续航，免费试用,1,晋城腾瑞工贸有限公司,15803565921,https://haohuo.jinritemai.com/views/product/item?id=3435341298318630449
176.31-83.78,1,,2401,2401,2401,['其他'],小熊绞肉机家用电动不锈钢多功能小型打肉馅碎菜搅拌蒜泥蓉料理机,13798276055,惠州爱优品电子商务有限公司,13798276055,https://haohuo.jinritemai.com/views/product/item?id=3430006865394826311
79.00,0,子兮专营店,1539,2398,4786,"['食品饮料', '粮油调味', '米面杂粮']",【79元6大包K1】 正宗大别山葛根粉条 劲道爽口 450g*6包,02160866155,上海子兮科技有限公司,13382516846,https://haohuo.jinritemai.com/views/product/item?id=3430927510878165882
79.00,1,丽尔服饰,954,2396,5012,['其他'],【专柜正品】【全国包邮】【包退换】男士秋冬季双面绒打底衫69,18726132088,桐乡市濮院丽尔服装网店,18726132088,https://haohuo.jinritemai.com/views/product/item?id=3433364834060793319
99.00,0,萱成服饰,1335,2384,4306,"['服饰内衣', '男装', '男士羊毛衫']",【专柜正品】高档大牌羊毛衫 反季特卖,13346017472,锦江区萱成商贸部,13346017472,https://haohuo.jinritemai.com/views/product/item?id=3421988622868552092
79.00-99.00,2,芊米家,1160,2369,3972,['其他'],【欧丽源】益生菌口腔喷雾，便携 持久清新口腔V1~,17665741182,广州芊米科技有限公司,13143363157,https://haohuo.jinritemai.com/views/product/item?id=3430330793883497913
14.54-263.57,1,,0,2369,2369,['其他'],【瓜瓜专享】良品铺子紫薯仔（100g/包）拍1发4包,4001177577,湖北良品铺子电子商务有限公司,17720219353,https://haohuo.jinritemai.com/views/product/item?id=3429659118997211503
66.41-139.70,1,,97,2345,2345,"['生鲜', '水果', '奇异果/猕猴桃']",【福利】陕西徐香猕猴桃10枚中果包邮【坏果包赔丨放软食用】,15529032496,西安汉鲸影视文化传媒有限公司,18066793919,https://haohuo.jinritemai.com/views/product/item?id=3436335615677993900
89.00-79.00,1,图图小象,23,2332,2332,"['母婴', '童装童鞋', '内衣/家居服']",【今日新款 前2000件 】儿童卡通家居服,15190222487,湖州铭英服饰有限公司,13952466476,https://haohuo.jinritemai.com/views/product/item?id=3436119306117738718
99.00,0,米姿妮眼镜,705,2321,3423,"['礼品箱包', '礼品', '电子礼品']",【最后一批】黑科技全自动剃须刀 随身携带 持久续航免费试用,,,,https://haohuo.jinritemai.com/views/product/item?id=3436564442962336416
89.00,1,台州适度,1122,2313,6699,['其他'],685#健身包单肩行李包,13295866000,台州适度贸易有限公司,13295866000,https://haohuo.jinritemai.com/views/product/item?id=3432247317787507313
99.00,0,沛全品牌服饰,1224,2301,4240,"['服饰内衣', '男装', '男士T恤']",【99元3件】CarlKern正品时尚长袖polo衫,4008009912,嘉兴沛全服饰有限公司,18301523197,https://haohuo.jinritemai.com/views/product/item?id=3427975966218164398
57.06-42.77,1,,24,2300,2300,['其他'],儿童拼音有声挂图早教启蒙发声宝宝看图识字语音点读益智玩具墙贴,13127735185,广州市兴驰贸易有限公司,18688303757,https://haohuo.jinritemai.com/views/product/item?id=3435157302079037327
39.90,1,上海冉泽网络科技有限公司,1075,2280,4718,['其他'],【含泪清仓】39.9元下单就送跪垫，自动回弹健腹轮,15000229391,上海冉泽网络科技有限公司,15000229391,https://haohuo.jinritemai.com/views/product/item?id=3434776278434201281
49.00-69.00,1,贝壳优选,476,2273,5581,['其他'],【番薯鲜森】天然无添加倒蒸红薯干 农家秘制  250克/袋,19156631711,武汉市武昌区贝壳酒品经营部,19156631711,https://haohuo.jinritemai.com/views/product/item?id=3427048098638249103
39.00-99.00,2,山东赛福德食品,693,2273,5462,['其他'],【视频什么样收到就是什么样！】农家特产 超下饭 鲜香酱 200g/瓶,13153137160,济南赛福德食品贸易有限公司历城分公司,13153137160,https://haohuo.jinritemai.com/views/product/item?id=3430178146543095575
78.89-2.76,1,,3,2258,2258,['其他'],【斗半匠】小学一年级二年级口算题卡上册下册同步练习册,15910417783,江西斗半匠文化传媒有限公司,18610870480,https://haohuo.jinritemai.com/views/product/item?id=3414239423670423484
49.90,1,凤和祥官方旗舰店,600,2241,3224,['其他'],长款绣花宽松连衣裙新款裙子女夏长裙复古民族中国风绣花口袋,18603975009,光山县凤和祥制衣有限公司,17633772106,https://haohuo.jinritemai.com/views/product/item?id=3417179176355128285
49.90-79.90,1,嗨潮童品牌店,704,2236,4380,['其他'],T069--大潮酷字母套装100-160码,17369557075,湖州轩腾服饰有限公司,17369557075,https://haohuo.jinritemai.com/views/product/item?id=3433783793096512608
78.00,1,广州衣之恋服装店,1082,2225,3845,['其他'],新款女装秋季v领连衣裙气质法式白色裙子仙女超仙森系,13997517470,衣联（广州）服饰有限公司,13997517470,https://haohuo.jinritemai.com/views/product/item?id=3431258929915626490
69.00,1,孟辉美妆专营店,1,2223,2474,['其他'],【妮卡专属】珀莱雅印彩巴哈光感雪肌气垫CC霜12g+替换装,17184886786,杭州孟辉文化传播有限公司,17184886786,https://haohuo.jinritemai.com/views/product/item?id=3434968194727711298
99.00,1,蟹果果,593,2222,4617,['其他'],蟹果果 熟食即食小龙虾尾 【香辣味/蒜泥味 】230g/罐*【3罐】,19825593740,兴化市俊勇食品商行,19825593740,https://haohuo.jinritemai.com/views/product/item?id=3424301565861871191
78.80,1,可乐吖童装店,1,2216,2216,['其他'],女童秋款爱心连衣裙头像款80-130【WZDXY001】,18112757302,湖州口袋淘文化传媒有限公司,15705168020,https://haohuo.jinritemai.com/views/product/item?id=3434261953944639959
69.00,2,佑棋服饰店,1051,2210,4516,"['家居日用', '收纳用品', '收纳袋/包']",食品级PE多功能双筋密封袋    保鲜/防潮/收纳用,18126230113,深圳市佑棋日用品有限公司,18126230113,https://haohuo.jinritemai.com/views/product/item?id=3399167833681359940
39.90,1,右欧童装精品欧范,330,2210,3376,"['母婴', '童装童鞋', '裤子']",老爹裤儿童牛仔裤子秋装男童长裤洋气外穿X1622,18221884167,上海多文电子商务有限公司,18921055369,https://haohuo.jinritemai.com/views/product/item?id=3426072709300375542
49.00-69.00,0,亮悦百货商行,597,2170,5834,['其他'],【初秋断货王】艾草护膝 保暖护腿护关节 男女通用,18014056005,太康县亮悦网络信息服务部,18014056005,https://haohuo.jinritemai.com/views/product/item?id=3433522897422025168
69.00-99.00,2,望君舒商城,1260,2152,2191,['其他'],2020秋冬爆款-望君舒软底妈妈鞋 科技布料柔软舒适,13513798798,偃师市伊洛街道办望君舒百货商行,13513798798,https://haohuo.jinritemai.com/views/product/item?id=3433115423036562013
59.90,1,大码汪汪服饰,724,2149,3588,"['服饰内衣', '女装', '大码女装']",1961裤子大码胖妹妹秋季韩版高腰显瘦打底裤时尚休修身小脚裤纯色,13712122748,东莞市创越电子商务有限公司,13712122748,https://haohuo.jinritemai.com/views/product/item?id=3432271955984813126
59.00,1,荣电集团专营店,2149,2149,2149,"['家用电器', '个护健康', '按摩器']",【安娜直播】荣事达热敷包R175,17682156121,蚌埠市荣电智能科技发展有限公司,18154211585,https://haohuo.jinritemai.com/views/product/item?id=3436689364107836198
99.00,1,韩韩良品童装,436,2136,2667,"['母婴', '童装童鞋', '儿童羽绒服/棉服']",女童冬装字母连帽多色保暖羽绒外套2020新款DWT640,18663990360,焦作市小小韩贸易有限公司,18336886793,https://haohuo.jinritemai.com/views/product/item?id=3436307124844686676
54.90,1,叮咚童装,1960,2136,2155,['其他'],儿童加绒加厚冬季棉马甲翻领外穿保暖坎肩QYW,15387716600,共青城市叮咚服装有限公司,15387716600,https://haohuo.jinritemai.com/views/product/item?id=3432615188203973610
79.00,0,子兮专营店,640,2132,4905,['其他'],【铁棍山药粉条 Bb】 4斤79元传统手工山药粉条 鲜香爽滑,02160866155,上海子兮科技有限公司,13382516846,https://haohuo.jinritemai.com/views/product/item?id=3428534580402090007
59.00,2,虎式生活精品店,310,2112,4196,['其他'],搬家器,13420890592,深圳市虎式运动器材有限公司,13420890592,https://haohuo.jinritemai.com/views/product/item?id=3432197672260501511
99.00,1,积木世界旗舰店,386,2107,2107,"['母婴', '童装童鞋', '母婴套装']",拉链套装YYRJ,15088351373,湖州简创服饰有限公司,15088351373,https://haohuo.jinritemai.com/views/product/item?id=3436345464037982053
89.00-99.00,2,西域礼物,493,2103,4328,['其他'],【好飨园】酸枣 仁丸 90g,4008292555,深圳市龙华区西域礼物便利店,18122065699,https://haohuo.jinritemai.com/views/product/item?id=3431133476034844386
